lat,lon,tags,osm_id,osm_type,pilastro
40.9226387,9.0938232,"{'addr:city': 'Tempio Pausania', 'addr:postcode': '07029', 'addr:street': 'S.S. 133 Km. 2,5 Tempio-Palau', 'building': 'yes', 'name': 'B&B Conca Marina', 'phone': '+39 338 4117667', 'tourism': 'guest_house', 'website': 'www.concamarina.it'}",305330058,way,turismo
40.9895776,9.1555698,"{'building': 'ruins', 'diocese': 'Tempio-Ampurias', 'historic': 'ruins', 'name': 'Chiesa di San Pietro di Silonis', 'wikidata': 'Q21818050', 'wikipedia': 'it:Chiesa di San Pietro di Silonis'}",305332427,way,turismo
40.9222029,9.1910577,"{'building': 'friary', 'historic': 'yes', 'name': 'Ex Convento dei Cappuccini', 'start_date': 'C18'}",305336878,way,turismo
40.8790361,8.9076521,"{'building': 'yes', 'name': 'B&B Scupaggiu', 'tourism': 'guest_house'}",305338872,way,turismo
40.9660535,8.8830668,"{'historic': 'memorial', 'memorial': 'war_memorial'}",305340051,way,turismo
40.9631592,8.8743219,{'historic': 'archaeological_site'},305340052,way,turismo
40.9457736,8.8284133,"{'building': 'yes', 'name': 'Nicolaus Baia delle Mimose', 'tourism': 'hotel'}",305340390,way,turismo
41.1311192,9.0559236,"{'building': 'tower', 'historic': 'tower', 'historic:civilization': 'middle-ages', 'man_made': 'tower', 'name': 'Torre di Vignola', 'tower:construction': 'freestanding', 'tower:type': 'defensive', 'wikidata': 'Q3995637', 'wikipedia': 'it:Torre di Vignola'}",305344830,way,turismo
39.8622506,9.1076801,"{'addr:city': 'Laconi', 'addr:postcode': '08034', 'addr:street': 'Su Caccaeddu', 'building': 'yes', 'facebook': 'https://www.facebook.com/SuPitiolu/', 'name': 'Su Pitiolu', 'phone': '+39 328 4272072', 'tourism': 'guest_house'}",305350153,way,turismo
39.949634,8.6384101,"{'addr:housenumber': '3', 'addr:street': 'Via Aldo Moro', 'building': 'house', 'name': 'Bed and Breakfast Su Strangiu', 'tourism': 'guest_house', 'website': 'http://bbsustrangiu.altervista.org'}",305351371,way,turismo
41.2592226,9.4297731,{'natural': 'beach'},305605098,way,turismo
41.2591106,9.4290664,{'natural': 'beach'},305605100,way,turismo
40.1248491,8.8218305,"{'building': 'public', 'name': 'Museo Etnografico', 'tourism': 'museum'}",305622658,way,turismo
40.3742494,9.7186999,"{'building': 'yes', 'name': 'Camere Garden', 'tourism': 'hotel'}",305644923,way,turismo
40.9115057,9.0951931,"{'ele': '550', 'name': 'Pausania Inn', 'note': 'Lat. 40.911428 , Lon. 9.095736 Servizi: Hotel, Bar, Ristorante, Piscina, Campo da Tennis, Sala lettura, Wi-Fi, Internet point, Sala riunioni, Sala ricevimenti, Ascensore, Lavanderia, Ampio Parcheggio , Informazioni turistiche.', 'operator': 'Hotel Ristorante PAUSANIA INN', 'phone': '+39 079 634037', 'smoking': 'outside', 'tourism': 'hotel', 'website': 'https://www.hotelpausaniainn.com/', 'wheelchair': 'yes'}",306484654,way,turismo
41.2195841,9.1670893,{'natural': 'beach'},307309116,way,turismo
39.7242755,8.6247494,"{'denomination': 'catholic', 'historic': 'wayside_shrine', 'name': 'Madonna di Bonaria', 'religion': 'christian'}",307543849,way,turismo
39.3985292,9.5926248,"{'historic': 'building', 'name': 'Ex edificio marina', 'ruins': 'yes'}",308702018,way,turismo
40.5715599,8.3153308,"{'name': 'Spiaggia di San Giovanni', 'natural': 'beach', 'wikidata': 'Q33343197'}",309383924,way,turismo
39.2515984,9.4520609,"{'alt_name': ""Sa Perda 'e Vanda"", 'ele': '748', 'int_name': 'The Sphinx', 'loc_name': 'Pedra de sa Mitra', 'name': 'Roccia della Sfinge', 'name:en': 'The Sphinx', 'name:it': 'Roccia Della Sfinge', 'natural': 'rock', 'reg_name': 'Pedra de sa Mitra', 'short_name': 'La Sfinge', 'tourism': 'attraction'}",309866588,way,turismo
39.963977,9.6833564,"{'addr:city': 'Lotzorai', 'addr:street': 'Via Is Orrosas', 'caravans': 'yes', 'contact:email': 'booking@campingiscrixedda.com', 'contact:phone': '+39 347 5949100', 'contact:website': 'https://www.campingiscrixedda.com/', 'dog': 'yes', 'fee': 'yes', 'motorhome': 'yes', 'name': 'Camping Iscrixedda', 'power_supply': 'yes', 'tents': 'yes', 'tourism': 'camp_site'}",310417388,way,turismo
39.9696869,9.6848102,"{'caravans': 'yes', 'contact:email': 'info@campinglecernie.it', 'contact:phone': '+39 329 398 9618; +39 330 508 640; +39 327 691 0063', 'contact:website': 'https://www.campinglecernie.it/', 'dog': 'yes', 'fee': 'yes', 'motorhome': 'yes', 'name': 'Camping Le Cernie', 'power_supply': 'yes', 'power_supply:maxcurrent': '2;10', 'ref:cin': 'IT091042B1000F1827', 'ref:vatin': 'IT00074190919', 'tents': 'yes', 'tourism': 'camp_site'}",310417390,way,turismo
39.0449124,8.6307173,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Masainas'}",311020677,way,turismo
40.3125155,8.4645023,{'natural': 'beach'},311387173,way,turismo
40.3135533,8.4654337,"{'fee': 'yes', 'name': ""S'Abba Druche"", 'phone': '+39 338 348 1579', 'tourism': 'camp_site', 'website': 'https://abbadruche.it'}",311387174,way,turismo
41.1333393,9.4443373,{'natural': 'beach'},311389486,way,turismo
41.12846,9.441801,{'natural': 'beach'},311389487,way,turismo
39.0911587,8.6907695,{'historic': 'ruins'},313715802,way,turismo
39.0892058,8.6910266,"{'archaeological_site': 'necropolis', 'historic': 'archaeological_site', 'historic:civilization': 'phoenician', 'name': 'Pani Loriga', 'wikidata': 'Q16565888', 'wikipedia': 'it:Insediamento fenicio-punico di Pani Loriga'}",313715837,way,turismo
39.0889799,8.6910896,{'historic': 'ruins'},313715839,way,turismo
39.2013654,8.6355223,"{'archaeological_site': 'sanctuary', 'historic': 'archaeological_site', 'historic:civilization': 'ancient_roman', 'name': 'Bagoi, Perdaxius', 'wikidata': 'Q48808686', 'wikipedia': 'it:Tempio di Demetra e Kore'}",313717619,way,turismo
39.1783851,8.4877081,"{'historic': 'archaeological_site', 'name': 'Parco archeologico di Monte Sirai', 'website': 'http://www.sardegnacultura.it/j/v/253?s=19449&v=2&c=2489&c1=2128&t=1', 'wikidata': 'Q1945932', 'wikipedia': 'it:Monte Sirai'}",313718514,way,turismo
39.0212212,8.5753751,"{'name': 'Spiaggia di Is Solinas', 'name:it': 'Spiaggia di Is Solinas', 'natural': 'beach', 'surface': 'sand'}",313761682,way,turismo
39.9889603,8.7291783,"{'leisure': 'park', 'name': 'Pineta comunale di Zerfaliu', 'tourism': 'picnic_site'}",314861872,way,turismo
40.3337739,9.5376705,"{'historic': 'ruins', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'name': 'Serra Orrios Megaron'}",314887962,way,turismo
40.108109,9.338855,"{'barrier': 'fence', 'fence_type': 'chain_link', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'name': 'Gremanu Complesso Nuragico', 'website': 'http://www.sardegnacultura.it/j/v/253?s=20728&v=2&c=2488&c1=&t=1', 'wikidata': 'Q1545613', 'wikipedia': 'it:Santuario nuragico di Gremanu'}",314890128,way,turismo
40.108108,9.3390576,"{'historic': 'ruins', 'ruins': 'temple'}",314890187,way,turismo
40.1081088,9.3389057,"{'historic': 'ruins', 'ruins': 'temple'}",314890188,way,turismo
40.1079908,9.3389675,"{'historic': 'ruins', 'ruins': 'temple'}",314890189,way,turismo
40.1077281,9.3389408,"{'historic': 'ruins', 'ruins': 'temple'}",314890190,way,turismo
39.8541235,8.9586227,"{'archaeological_site': 'megalith', 'barrier': 'wall', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'historic:period': 'stone-age', 'megalith_type': 'menhir', 'name': 'Allineamento di Is Cirquittus', 'name:en': 'Is Cirquittus Stone row'}",314891717,way,turismo
40.386799,8.6147753,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Longu Nuraghe'}",314922948,way,turismo
40.3243415,8.8134872,"{'alt_name': 'Nuraghe Semestene', 'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Semestene Nuraghe', 'ref:www.tharros.info': '1093', 'wikidata': 'Q122206390'}",314923059,way,turismo
39.946834,8.7078331,"{'historic': 'ruins', 'name': 'Rovine di San Vero Congius', 'note': ""Distrutto nel 1918 da un'alluvione"", 'tourism': 'attraction'}",315566388,way,turismo
41.1981458,9.4537508,"{'building': 'yes', 'building:levels': '1', 'name': 'Museo Geomineralogico Naturalistico', 'tourism': 'museum'}",315813390,way,turismo
41.2010158,9.469325,"{'alt_name': 'Le Fortificatione Di Capera', 'area': 'yes', 'historic': 'ruins', 'name': 'Batteria Poggiu Rasu Inferiore', 'ruins': 'castle'}",315814410,way,turismo
39.9900511,8.7271704,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Jana', 'wikidata': 'Q122211411'}",315944916,way,turismo
39.982694,8.7371954,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'name': 'Tomba dei giganti Serra Ebbruzzu', 'tourism': 'attraction'}",315944917,way,turismo
39.973682,8.7328911,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Cagotti', 'ref:www.tharros.info': '751', 'wikidata': 'Q122326002'}",315948058,way,turismo
39.9565525,8.7075552,"{'amenity': 'place_of_worship', 'building': 'church', 'building:colour': '#FFFFD8', 'building:levels': '1', 'building:material': 'stone', 'church:type': 'filial', 'denomination': 'catholic', 'diocese': 'Oristano', 'height': '3', 'name': 'San Giovanni Battista', 'parish': 'Zerfaliu Santissima Trasfigurazione', 'religion': 'christian', 'roof:material': 'roof_tiles', 'roof:shape': 'gabled', 'service_times': 'Jun 24 10:30-11:30', 'start_date': 'C12', 'tourism': 'attraction', 'wikidata': 'Q21521281', 'wikipedia': 'it:Chiesa di San Giovanni Battista (Zerfaliu)'}",317409165,way,turismo
39.9584899,8.7072745,"{'building': 'yes', 'historic': 'yes', 'man_made': 'tower', 'name': 'Campanile a vela pisano', 'start_date': 'C12', 'tourism': 'attraction', 'tower:type': 'bell_tower'}",317570643,way,turismo
39.989223,8.7285961,{'tourism': 'picnic_site'},317622528,way,turismo
39.9896762,8.7287008,{'tourism': 'picnic_site'},317622530,way,turismo
39.9594492,8.7091036,"{'building': 'yes', 'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Zerfaliu'}",318417460,way,turismo
39.9053659,8.5833934,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'monumento ai caduti del mare'}",318473123,way,turismo
40.3375878,9.0301231,"{'bridge': 'yes', 'bridge:name': 'Ponte Romano Ezzu', 'bridge:structure': 'arch', 'highway': 'unclassified', 'historic': 'bridge', 'layer': '1', 'name': 'Ponte Romano Ezzu', 'smoothness': 'intermediate', 'surface': 'compacted', 'tourism': 'attraction'}",318554407,way,turismo
39.9556662,8.678457,"{'historic': 'archaeological_site', 'name': 'Area archeologica di Putzu Angius', 'tourism': 'attraction'}",318582133,way,turismo
39.7859949,8.6644421,"{'historic': 'ruins', 'name': 'terme romane'}",318619245,way,turismo
40.7053955,9.0387182,"{'historic': 'archaeological_site', 'name': 'Luguidunec'}",318626376,way,turismo
39.9586243,8.7079498,"{'building': 'house', 'historic': 'house', 'name': 'Palazzo Faret'}",318632868,way,turismo
39.9621907,8.7123406,"{'building': 'house', 'contact:email': 'gianchia@hotmail.it', 'contact:phone': '+39 346 21 31 188', 'contact:website': 'http://www.bblapalma.com', 'guest_house': 'bed_and_breakfast', 'name': 'Bed and Breakfast La Palma', 'tourism': 'guest_house'}",318668818,way,turismo
39.9574423,8.7061562,"{'building': 'house', 'contact:email': 'melenello@tiscali.it', 'contact:facebook': 'https://www.facebook.com/BBIlParco/', 'contact:phone': '+39 349 267 2668', 'contact:website': 'https://bbparco.jimdo.com', 'name': 'Bed and breakfast Il Parco', 'tourism': 'guest_house'}",318668819,way,turismo
39.8748214,8.6120315,"{'archaeological_site': 'necropolis', 'historic': 'archaeological_site', 'name': 'Necropoli fenicio-punica di Othoca', 'tourism': 'attraction'}",318726417,way,turismo
40.0986915,8.6572586,"{'addr:city': 'Bonarcado', 'addr:country': 'IT', 'addr:housenumber': '30', 'addr:postcode': '09070', 'addr:street': 'Via Giardini', 'name': 'Sa Mola', 'stars': '3', 'tourism': 'hotel', 'website': 'https://www.samola.it'}",318856922,way,turismo
40.2211115,8.8081175,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Duos Nuraghes', 'wikidata': 'Q122189352'}",318950326,way,turismo
40.218278,8.806406,{'historic': 'archaeological_site'},318950339,way,turismo
40.2644638,8.815231,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Su Nurattolu'}",318965591,way,turismo
40.2673645,8.8142092,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'name': 'Tomba di giganti Palatu', 'wikidata': 'Q20009494', 'wikipedia': 'it:Tomba dei giganti di Palatu'}",318965592,way,turismo
39.5894884,9.13117,"{'barrier': 'fence', 'boundary': 'protected_area', 'historic': 'archaeological_site', 'leisure': 'nature_reserve', 'name': 'Parco Archeologico Suelli', 'protect_class': '22'}",318988067,way,turismo
39.5860421,9.2773242,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Goni', 'website': 'http://www.sardegnacultura.it/j/v/253?s=21525&v=2&c=2488&c1=2123&visb=&t=1', 'wikidata': 'Q68032889'}",319004042,way,turismo
39.7409336,9.1159831,{'historic': 'archaeological_site'},319130385,way,turismo
39.7131912,9.1069403,"{'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'name': 'Area archeologica di Santa Vittoria'}",319144481,way,turismo
39.26844,8.6342276,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Santu Pauli', 'website': 'http://www.sardegnadigitallibrary.it/index.php?xsl=626&id=136728', 'wikidata': 'Q122206706'}",319199440,way,turismo
39.2683382,8.6342668,{'historic': 'archaeological_site'},319199441,way,turismo
40.0065003,8.7553672,"{'alt_name': 'Nuraghe Dominigu Porru', 'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Domingu Porru', 'ref:www.tharros.info': '367', 'wikidata': 'Q122237601'}",319211204,way,turismo
40.0060566,8.7701505,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Pischina Andria', 'wikidata': 'Q122189009'}",319211205,way,turismo
39.9883431,8.742884,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Su Strampu'}",319211206,way,turismo
40.0102174,8.7508767,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Zoppianu', 'wikidata': 'Q122207628'}",319211207,way,turismo
39.9030058,8.5295385,"{'addr:city': 'Oristano', 'addr:postcode': '09170', 'addr:street': 'Strada Torre Grande Pontile', 'caravans': 'yes', 'drinking_water': 'no', 'email': 'info@spinnakervacanze.com', 'fax': '+39 0783 22071', 'fee': 'yes', 'internet_access': 'yes', 'internet_access:fee': 'no', 'name': 'Spinnaker', 'operator': 'Village Camping Spinnaker', 'phone': '+39 0783 22074', 'power_supply': 'yes', 'power_supply:maxcurrent': '6', 'ref:vatin': 'IT00676110950', 'sanitary_dump_station': 'customers', 'shower': 'yes', 'stars': '4', 'tents': 'yes', 'toilets': 'yes', 'tourism': 'camp_site', 'website': 'https://www.spinnakervacanze.com/'}",319212352,way,turismo
39.898742,8.7741439,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe di San Giovanni'}",319230073,way,turismo
39.1728988,9.5746933,"{'building': 'tower', 'historic': 'tower', 'historic:civilization': 'middle-ages', 'man_made': 'tower', 'name': 'Torre di Cala Pira', 'seamark:landmark:category': 'tower', 'seamark:type': 'landmark', 'tower:construction': 'freestanding', 'tower:type': 'defensive', 'wikidata': 'Q113578988'}",319607650,way,turismo
39.1889914,9.5562747,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': ""Nuraghe Monte s'Ollastinu"", 'ref:www.tharros.info': '3539'}",319607935,way,turismo
39.2064493,9.5639923,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Gibe Truttiri', 'ref:www.tharros.info': '3479'}",319609040,way,turismo
40.159446,8.8997765,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'passage_grave', 'name': 'Tomba dei giganti di Iloi B'}",319772395,way,turismo
40.1593656,8.8994311,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'passage_grave', 'name': 'Tomba dei giganti di Iloi A'}",319772396,way,turismo
40.6110091,8.9895601,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': ""Sa Mandra 'e Sa Giua"", 'website': 'https://www.comune.ozieri.ss.it/index.php?pagina=mon_nuraghe_sa_mandra', 'wikidata': 'Q2208873', 'wikipedia': 'de:Sa Mandra ’e Sa Giua'}",319835535,way,turismo
40.1382367,8.6550748,"{'addr:city': 'Santu Lussurgiu', 'addr:postcode': '09075', 'archaeological_site': 'church', 'building': 'yes', 'building:levels': '0', 'church:type': 'filial', 'diocese': 'Oristano', 'historic': 'archaeological_site', 'name': 'Rovine chiesa di San Giuseppe', 'parish': 'Santu Lussurgiu San Pietro Apostolo'}",319865947,way,turismo
39.9052131,8.596652,"{'building': 'yes', 'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai caduti di tutte le guerre'}",320166011,way,turismo
39.0714935,8.451494,"{'historic': 'archaeological_site', 'name': 'Sulki', 'name:grc': 'Σολκοί', 'website': 'http://www.ilportalesardo.it/archeo/antioco.htm', 'wikidata': 'Q1782566', 'wikipedia': 'it:Sulki'}",320330687,way,turismo
39.7999911,9.0019123,"{'access': 'customers', 'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'name': 'Area Archeologica di Monte Santu Antine', 'tourism': 'attraction'}",320336600,way,turismo
39.7979912,9.0021645,"{'building': 'yes', 'name': 'Museo Paeontologico', 'tourism': 'museum'}",320336605,way,turismo
39.7981803,9.0022965,"{'building': 'yes', 'museum': 'archaeological', 'name': 'PARC Genoni, Museo Pleo ARcheo Centro di Genoni', 'tourism': 'museum'}",320336606,way,turismo
40.1422363,9.2581751,"{'historic': 'archaeological_site', 'name': 'Tramassunele'}",320380577,way,turismo
39.9990791,8.7012548,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Pidighi', 'ref:www.tharros.info': '363', 'website': 'https://comune.solarussa.or.it/solarussaeterritorio/storia/pidighi/', 'wikidata': 'Q122237182'}",320420248,way,turismo
39.9611802,8.7363542,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Punta Medau Carbone'}",320420251,way,turismo
39.96554,8.7380669,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Santa Vittoria'}",320420254,way,turismo
39.96467,8.7406877,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Serra Laccus'}",320420256,way,turismo
39.9994119,8.7015984,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Villaggio Nuragico di Pidighi', 'website': 'https://comune.solarussa.or.it/solarussaeterritorio/storia/pidighi/'}",320420259,way,turismo
39.9989745,8.6988109,"{'boundary': 'protected_area', 'historic': 'archaeological_site', 'name': 'Area Archeologica Pidighi', 'protect_class': '22'}",320421934,way,turismo
39.9995317,8.6963738,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Muru Accas', 'wikidata': 'Q122237393'}",320421935,way,turismo
40.0847271,9.1094897,"{'archaeological_site': 'settlement', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': ""Villaggio Nuragico Cuccuru S'Urbale"", 'wikidata': 'Q24942020', 'wikipedia': ""it:Villaggio nuragico di S'Urbale""}",320503670,way,turismo
39.1869142,9.1421671,"{'alt_name': 'Torre del Lazzaretto', 'building': 'tower', 'historic': 'tower', 'historic:civilization': 'middle-ages', 'man_made': 'tower', 'name': 'Torre del Prezzemolo', 'ruins': 'yes', 'seamark:landmark:category': 'tower', 'seamark:type': 'landmark', 'tower:construction': 'freestanding', 'tower:type': 'defensive', 'wikidata': 'Q3995444', 'wikipedia': 'it:Torre del Prezzemolo'}",320513535,way,turismo
40.032942,9.0656384,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Bardacolo', 'wikidata': 'Q122327007'}",320519120,way,turismo
40.2417001,9.0470575,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Badde Suergiu', 'wikidata': 'Q122179337'}",320527049,way,turismo
40.2299257,9.198772,"{'building': 'yes', 'name': 'Hotel Ristorante Sos Elicos', 'tourism': 'hotel'}",320555973,way,turismo
39.9516937,8.532004,"{'building': 'hotel', 'email': 'info@susoi.it', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Hotel Su Soi', 'phone': '+39 0783 392569', 'tourism': 'hotel'}",320859272,way,turismo
39.9298036,8.5563263,"{'addr:housenumber': '19', 'addr:street': 'Via Giovanni Da Verrazzano', 'building': 'house', 'name': 'B&B Il catalano', 'official_name': 'Bed and Breakfast Il catalano', 'tourism': 'guest_house', 'website': 'http://www.ilcatalano.com/'}",320994326,way,turismo
39.9264797,8.4553396,"{'building': 'yes', 'email': 'agriturismoilsinis@tiscali.it', 'guest_house': 'agritourism', 'name': 'Agriturismo Il Sinis', 'phone': '+39 0783 392653', 'rooms': '6', 'tourism': 'guest_house', 'website': 'https://www.agriturismoilsinis.it/'}",320994329,way,turismo
40.0487361,8.6366916,"{'addr:city': 'Milis', 'addr:postcode': '09070', 'addr:street': ""Piazza Martiri d'Italia"", 'building': 'yes', 'name': 'Palazzo Boyl', 'tourism': 'attraction', 'wikidata': 'Q3889717'}",321157222,way,turismo
40.8765748,9.4872411,"{'alt_name': 'Castello di Pedes', 'alt_name_1': 'Castello di Pedres', 'castle_type': 'defensive', 'historic': 'castle', 'historic:civilization': 'medieval', 'name': 'Castel Pedreso', 'phone': '+39 079 231560', 'ruins': 'yes', 'wikidata': 'Q3662788', 'wikipedia': 'it:Castello di Pedes'}",321258097,way,turismo
39.3148551,8.5356294,"{'historic': 'castle', 'name': 'Castello Salvaterra', 'wikidata': 'Q16538144', 'wikipedia': 'it:Castello di Salvaterra (Iglesias)'}",321258098,way,turismo
39.2599728,8.6731408,"{'historic': 'castle', 'name': 'Castello di Gioiosa Guardia', 'ruins': 'yes', 'wikidata': 'Q3662620', 'wikipedia': 'it:Castello di Gioiosa Guardia'}",321258099,way,turismo
40.0005336,8.7393126,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Santa Barbara', 'source': 'http://www.neroargento.com/page_galle/sbarbarat_gallery.htm', 'wikidata': 'Q29574776'}",321273815,way,turismo
39.9044681,8.5927152,"{'addr:city': 'Oristano', 'addr:postcode': '09170', 'addr:street': 'Piazza Giuseppe Corrias', 'alt_name': 'Palazzo Parpaglia', 'alt_name_1': 'Museo archeologico Giuseppe Pau', 'building': 'public', 'charge': '5 EUR', 'email': 'info@antiquariumarborense.it', 'facebook': 'https://www.facebook.com/MuseoArcheologicoAntiquariumArborense', 'fee': 'yes', 'name': 'Antiquarium Arborense', 'opening_hours': 'Mo-Fr 09:00-20:00; Sa-Su 09:00-14:00,15:00-20:00', 'phone': '+39 0783 791262', 'tourism': 'museum', 'twitter': 'https://twitter.com/AntiquariumArbo', 'website': 'https://www.antiquariumarborense.it/', 'wikidata': 'Q3618772', 'wikipedia': 'it:Antiquarium arborense'}",321312230,way,turismo
40.1287709,8.8583604,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Orgono', 'wikidata': 'Q47492001'}",321331724,way,turismo
39.9806176,8.7195374,"{'alt_name': 'Nuraghe de Piras', 'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuragheddu'}",321409847,way,turismo
40.8345037,9.6870255,"{'name': 'Cala Brandinchi', 'natural': 'beach', 'surface': 'sand'}",321807345,way,turismo
40.840965,9.7232924,"{'name': 'Capo Coda Cavallo', 'natural': 'beach'}",321808372,way,turismo
40.8774359,9.6527539,"{'name': 'Spiaggia di Cala Finanza', 'natural': 'beach'}",321810922,way,turismo
39.0953249,9.0048464,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Antigori', 'website': 'http://www.sardegnacultura.it/j/v/253?s=21524&v=2&c=2488&c1=2123&t=1', 'wikidata': 'Q123065', 'wikipedia': 'it:Nuraghe Antigori'}",322014748,way,turismo
